Roundabout_ID;Maneuver_ID;Date;Verbalization;Exit;Event;DistNaNY;SpeedNaNV;Speed-L;Section;Dist_PVL;Dist_PVN;Dist_YL;Dist_YN;Dist_Yat;Lz;Cz;Rz;LL;RL
M40;1;2021-05-06;mantengo la velocidad;4;T-HOLD;270;63.08;70;Approach;1;0;0;0;0;0;0;0;0;0
M40;1;2021-05-06;cambio a tercera ;4;GD;260;60.23;70;Approach;1;0;0;0;0;0;0;0;0;1
M40;1;2021-05-06;levanto el pie del acelerador;4;T-OFF;250;59.53;70;Approach;0;1;0;0;0;0;0;0;0;0
M40;1;2021-05-06;cambio a segunda;4;GD;79;40.87;40;Approach;0;1;1;0;0;0;0;0;0;0
M40;1;2021-05-06;intermitente a la izquierda ;4;LB-ON;33;25.01;40;Approach;1;0;0;1;0;0;0;0;0;0
M40;1;2021-05-06;mira la izquierda en la rotonda;4;L-FREE;16;30.73;40;Approach;1;0;0;0;1;0;0;0;0;0
M40;1;2021-05-06;entro en la rotonda ;4;RND-IN;8;27.77;40;Inside;1;0;0;0;1;0;0;0;0;0
M40;1;2021-05-06;carril izquierdo de la rotonda ;4;CHG-L;NaN;27.18;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;1;2021-05-06;giro a la izquierda en la rotonda ;4;TRN-L;NaN;29.45;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;1;2021-05-06;mantengo el giro ;4;TRN-L;NaN;27.14;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;1;2021-05-06;mantengo el giro ;4;TRN-L;NaN;23.45;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;1;2021-05-06;mantengo el giro ;4;TRN-L;NaN;23.45;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;1;2021-05-06;mantengo el giro ;4;TRN-L;NaN;24.71;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;1;2021-05-06;intermitente a la derecha ;4;RB-ON;NaN;26.3;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;1;2021-05-06;retrovisor central ;4;BK-FREE;NaN;26.61;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;1;2021-05-06;miro la derecha ;4;RV-FREE;NaN;26.66;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;1;2021-05-06;gira a la derecha ;4;TRN-R;NaN;28.34;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;1;2021-05-06;giro a la derecha ;4;TRN-R;NaN;28.34;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;1;2021-05-06;salgo por la rotonda ;4;RND-OUT;NaN;31.77;40;Exit;1;0;0;0;0;0;0;0;0;0
M40;1;2021-05-06;giro a la derecha ;4;TRN-R;NaN;34.1;40;Exit;1;0;0;0;0;0;0;0;0;0
M40;1;2021-05-06;quito el intermitente ;4;RB-OFF;NaN;40.25;40;Exit;1;0;0;0;0;0;0;0;0;0
M40;1;2021-05-06;cambiar tercera ;4;GU;NaN;47.32;40;Exit;1;0;0;0;0;0;0;0;0;0
M40;1;2021-05-06;giro a la derecha;4;TRN-R;NaN;50.42;40;Exit;1;0;0;0;0;0;0;0;0;0
M40;2;2021-05-11;mantengo el acelerador ;4;T-HOLD;220;66.1;70;Approach;1;0;0;0;0;0;0;0;0;0
M40;2;2021-05-11;freno ;4;B-ON;210;58.09;70;Approach;0;1;0;0;0;0;0;0;0;0
M40;2;2021-05-11;quito el pie del freno ;4;B-OFF;190;54.81;70;Approach;1;0;0;0;0;0;0;0;0;0
M40;2;2021-05-11;acelero ligeramente ;4;T-HOLD;150;46.48;70;Approach;1;0;1;0;0;0;0;0;0;0
M40;2;2021-05-11;quito el pie del acelerador ;4;T-OFF;99;44.71;60;Approach;1;0;1;0;0;0;0;0;0;0
M40;2;2021-05-11;freno ;4;B-ON;73;46.01;40;Approach;0;1;0;1;0;0;0;0;0;0
M40;2;2021-05-11;cambio segunda ;4;GD;36;40.71;40;Approach;1;0;0;1;0;0;0;0;0;0
M40;2;2021-05-11;miro la derecha ;4;RV-FREE;16;31.06;40;Approach;1;0;0;1;0;0;0;0;0;1
M40;2;2021-05-11;intermitente a la izquierda ;4;LB-ON;8;25.9;40;Approach;1;0;0;0;1;0;0;0;0;0
M40;2;2021-05-11;mira la izquierda ;4;L-FREE;8;25.9;40;Approach;1;0;0;0;1;0;0;0;0;0
M40;2;2021-05-11;entro en la rotonda ;4;RND-IN;2;25.83;40;Inside;1;0;0;0;0;0;0;1;0;0
M40;2;2021-05-11;cambio del carril a la izquierda ;4;CHG-L;NaN;28.2;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;2;2021-05-11;giro a la izquierda ;4;TRN-L;NaN;27.07;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;2;2021-05-11;continuo girando a la izquierda ;4;TRN-L;NaN;28.32;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;2;2021-05-11;continua girando al izquierda ;4;TRN-L;NaN;28.34;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;2;2021-05-11;intermitente a la derecha ;4;RB-ON;NaN;28.22;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;2;2021-05-11;mira la derecha ;4;LR-FREE;NaN;26.31;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;2;2021-05-11;retrovisor central ;4;BK-FREE;NaN;26.31;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;2;2021-05-11;retrovisor central ;4;BK-FREE;NaN;27.15;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;2;2021-05-11;cambio de carril a la derecha ;4;CHG-R;NaN;27.95;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;2;2021-05-11;dejo el coche ir a la derecha ;4;TRN-R;NaN;27.26;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;2;2021-05-11;giro a la derecha;4;TRN-R;NaN;40.07;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;2;2021-05-11;salgo de la rotonda ;4;RND-OUT;NaN;43.78;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;2;2021-05-11;cambio tercera ;4;GU;NaN;48.18;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;2;2021-05-11;quito el intermitente;4;RB-OFF;NaN;48.18;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;levanto el pie del acelerador ;4;T-OFF;260;61.75;70;Approach;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;cambio tercera ;4;GD;240;52.85;70;Approach;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;mantengo el acelerador ;4;T-HOLD;170;52.85;70;Approach;0;1;0;0;0;0;0;0;0;0
M40;3;2021-05-12;cambio a segunda ;4;GD;110;37.76;60;Approach;0;1;0;0;0;0;0;0;0;0
M40;3;2021-05-12;levanto el pie del acelerador ;4;T-OFF;82;37.65;40;Approach;0;1;1;0;0;0;0;0;0;0
M40;3;2021-05-12;freno ;4;B-ON;74;30.92;40;Approach;0;1;1;0;0;0;0;0;0;0
M40;3;2021-05-12;punto muerto ;4;GD;49;10.61;40;Approach;0;1;1;0;0;0;0;0;0;0
M40;3;2021-05-12;meto primera ;4;GU;46;7.12;40;Approach;0;1;1;0;0;0;0;0;0;0
M40;3;2021-05-12;acelero ;4;T-ON;38;7.21;40;Approach;0;1;1;0;0;0;0;0;0;0
M40;3;2021-05-12;voy a entrar en la rotonda ;4;RND-NR;29;13.07;40;Approach;0;1;0;1;0;0;0;0;0;0
M40;3;2021-05-12;cambio a segunda ;4;GU;18;19.64;40;Approach;0;1;0;1;0;0;0;0;0;0
M40;3;2021-05-12;intermitente a la izquierda ;4;LB-ON;18;21.76;40;Approach;0;1;0;1;0;0;0;1;0;0
M40;3;2021-05-12;miro a izquierda ;4;L-FREE;5;21.76;40;Approach;0;1;0;0;1;0;0;1;0;0
M40;3;2021-05-12;entro en la rotonda ;4;RND-IN;NaN;24.35;40;Inside;0;1;0;0;1;0;0;1;0;0
M40;3;2021-05-12;giro a la izquierda ;4;TRN-L;NaN;24.35;40;Inside;0;1;0;0;0;0;0;1;0;0
M40;3;2021-05-12;cambio de carril en la rotonda ;4;CHG-L;NaN;27.14;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;giro a la izquierda para hacer la rotonda ;4;TRN-L;NaN;26.81;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;continuo girando ;4;TRN-L;NaN;26.44;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;intermitente la derecha ;4;RB-ON;NaN;23.67;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;retrovisor central ;4;BK-FREE;NaN;24.31;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;mira la derecha ;4;RV-FREE;NaN;24.31;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;giro a la derecha ;4;TRN-R;NaN;25.85;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;cambio de carril en la rotonda ;4;CHG-R;NaN;26.64;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;giro a la derecha ;4;TRN-R;NaN;31.73;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;salgo de la rotonda ;4;RND-OUT;NaN;35.08;40;Exit;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;meto tercera ;4;GU;NaN;42.29;40;Exit;1;0;0;0;0;0;0;0;0;0
M40;3;2021-05-12;y quito el intermitente;4;RB-OFF;NaN;42.29;40;Exit;1;0;0;0;0;0;0;0;0;0
M40;4;2021-05-13;enderezo ;4;STR;260;72.65;70;Approach;1;0;0;0;0;0;0;0;0;0
M40;4;2021-05-13;mantengo el acelerador ;4;T-HOLD;250;65.63;70;Approach;1;0;0;0;0;0;0;0;0;0
M40;4;2021-05-13;levanto el pie del acelerador ;4;T-OFF;230;64.63;70;Approach;0;1;0;0;0;0;0;0;0;0
M40;4;2021-05-13;nos aproximamos a una rotonda ;4;RND-MD;130;56.58;60;Approach;0;1;1;0;0;0;0;0;0;0
M40;4;2021-05-13;comienzo a frenar ;4;B-ON;100;53.21;60;Approach;0;1;1;0;0;0;0;0;0;0
M40;4;2021-05-13;cambio a segunda ;4;GD;34;43.28;40;Approach;0;1;0;1;0;0;0;0;0;0
M40;4;2021-05-13;retrovisor central ;4;BK-FREE;34;43.28;40;Approach;0;1;0;0;1;0;0;0;0;0
M40;4;2021-05-13;miro a la izquierda ;4;LV-FREE;24;38.1;40;Approach;0;1;0;0;1;0;0;0;0;0
M40;4;2021-05-13;intermitente a la izquierda ;4;LB-ON;15;32.66;40;Approach;0;1;0;0;1;0;0;0;0;0
M40;4;2021-05-13;no viene nadie ;4;L-FREE;7;28.15;40;Approach;0;1;0;0;1;0;0;0;0;0
M40;4;2021-05-13;entro en la rotonda ;4;RND-IN;NaN;26.33;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;4;2021-05-13;cambio al carril izquierdo de la rotonda ;4;CHG-L;NaN;26.35;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;4;2021-05-13;giro a la izquierda ;4;TRN-L;NaN;27.56;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;4;2021-05-13;mantengo el giro a la izquierda en la rotonda ;4;TRN-L;NaN;27.62;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;4;2021-05-13;intermitente la derecha ;4;RB-ON;NaN;23.1;40;Inside;0;1;0;0;0;0;0;0;0;1
M40;4;2021-05-13;miro la derecha ;4;RV-FREE;NaN;28.35;40;Inside;0;1;0;0;0;0;0;0;0;1
M40;4;2021-05-13;retrovisor derecho ;4;BK-FREE;NaN;30.43;40;Inside;0;1;0;0;0;0;0;0;0;1
M40;4;2021-05-13;giro a la derecha ;4;TRN-R;NaN;31.29;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;4;2021-05-13;cambio de carril derecho ;4;CHG-R;NaN;35.01;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;4;2021-05-13;salgo de la rotonda ;4;RND-OUT;NaN;38.08;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;4;2021-05-13;giro a la derecha ;4;TRN-R;NaN;43.95;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;4;2021-05-13;cambio a tercera ;4;GU;NaN;49.06;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;4;2021-05-13;quito el intermitente;4;RB-OFF;NaN;49.06;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;freno ;4;B-ON;46;NaN;-;Approach;1;0;1;0;0;0;0;0;0;0
M40;5;2021-05-25;llego a una rotonda ;4;RND.NR;36;66.79;70;Approach;1;0;1;0;0;0;0;0;0;0
M40;5;2021-05-25;cambio a segunda ;4;GD;14;34.07;40;Approach;1;0;0;1;0;0;0;0;0;0
M40;5;2021-05-25;miro a la izquierda;4;LV-FREE;5;29.94;40;Approach;1;0;0;1;0;0;0;0;0;0
M40;5;2021-05-25;no viene nadie ;4;L-FREE;2;27.51;40;Approach;1;0;0;0;1;0;0;0;0;0
M40;5;2021-05-25;intermitente a la izquierda ;4;LB-ON;NaN;27.53;40;Approach;1;0;0;0;1;0;0;0;0;0
M40;5;2021-05-25;entro en la rotonda ;4;RND-IN;NaN;28.42;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;giro a la izquierda ;4;TRN-L;NaN;28.52;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;cambio de carril a la izquierda ;4;CHG-L;NaN;28.52;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;gire a la izquierda para hacer la rotonda ;4;TRN-L;NaN;24.74;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;mantengo el giro a la izquierda ;4;TRN-L;NaN;22.64;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;mantengo el giro a la izquierda  ;4;TRN-L;NaN;24.97;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;intermitente a la derecha ;4;RB-ON;NaN;23.59;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;miro a la derecha ;4;RV-FREE;NaN;23.59;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;no viene nadie ;4;RV-FREE;NaN;23.95;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;giro a la derecha para cambiar de carril en la rotonda ;4;CHG-R;NaN;34.2;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;giro a la derecha para salir de la rotonda ;4;RND-OUT;NaN;42.05;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;acelero;4;T-ON;NaN;46.39;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;quito el intermitente ;4;RB-OFF;NaN;49.99;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;5;2021-05-25;cambio a tercera;4;GU;NaN;50.3;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;6;2021-05-26; levanto el pie del acelerador;4;T-OFF;220;65.02;70;Approach;0;0;0;0;0;0;0;0;0;0
M40;6;2021-05-26;cambio tercera ;4;GD;140;53.76;60;Approach;0;0;0;0;0;0;0;0;0;0
M40;6;2021-05-26;me preparo para la rotonda ;4;RND-MD;110;49.24;60;Approach;0;0;1;0;0;0;0;0;0;0
M40;6;2021-05-26;freno ;4;B-ON;100;48.66;60;Approach;1;0;1;0;0;0;0;0;0;0
M40;6;2021-05-26;cambio segunda ;4;GD;37;38.51;40;Approach;1;0;1;0;0;0;0;0;0;0
M40;6;2021-05-26;intermitente a la izquierda ;4;LB-ON;28;33.3;40;Approach;0;1;0;1;0;0;0;0;0;0
M40;6;2021-05-26;mira izquierda ;4;LV-FREE;20;28.19;40;Approach;0;1;0;1;0;0;0;0;0;0
M40;6;2021-05-26;mira la izquierda ;4;L-FREE;8;19.88;40;Approach;0;1;0;1;0;0;0;0;0;0
M40;6;2021-05-26;no viene nadie ;4;L-FREE;NaN;22.4;40;Approach;0;1;0;0;1;0;0;1;0;0
M40;6;2021-05-26;entro en la rotonda ;4;RND-IN;NaN;24.34;40;Inside;0;1;0;0;1;0;0;1;0;0
M40;6;2021-05-26;cambio de carril a la izquierda en la rotonda ;4;CHG-L;NaN;25.25;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;6;2021-05-26;giro a la izquierda en la rotonda ;4;TRN-L;NaN;26.02;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;6;2021-05-26;mantengo el giro a la izquierda en la rotonda ;4;TRN-L;NaN;24.06;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;6;2021-05-26;intermitente a la derecha en la rotonda ;4;RB-ON;NaN;21.96;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;6;2021-05-26;retrovisor central ;4;BK-FREE;NaN;18.91;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;6;2021-05-26;retrovisor derecho ;4;RV-FREE;NaN;23.99;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;6;2021-05-26;giro a la derecha para cambiar de carril ;4;CHG-R;NaN;30.19;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;6;2021-05-26;giro a la derecha para salir de la rotonda ;4;RND-OUT;NaN;35.51;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;6;2021-05-26;quito el intermitente ;4;RB-OFF;NaN;44.22;40;Exit;1;0;0;0;0;0;0;0;0;0
M40;6;2021-05-26;acelero ;4;T-ON;NaN;46.48;40;Exit;1;0;0;0;0;0;0;0;0;0
M40;6;2021-05-26;cambio a tercera;4;GU;NaN;51.67;40;Exit;1;0;0;0;0;0;0;0;0;0
M40;7;2021-05-27;levanto el pie del acelerador ;4;T-OFF;220;71.56;70;Approach;1;0;0;0;0;0;0;0;0;0
M40;7;2021-05-27;me aproximo a una rotonda ;4;RND-MD;130;62.46;60;Approach;1;0;0;0;0;0;0;0;0;0
M40;7;2021-05-27;cambio a tercera ;4;GD;67;55.18;40;Approach;1;0;0;0;0;0;0;0;0;0
M40;7;2021-05-27;freno ;4;B-ON;51;50.99;40;Approach;1;0;0;0;0;0;0;0;0;0
M40;7;2021-05-27;cambia cuarta ;4;GD;16;33.03;40;Approach;1;0;1;0;0;0;0;0;0;0
M40;7;2021-05-27;miro a la izquierda en la rotonda ;4;LV-FREE;8;27.04;40;Approach;1;0;0;1;0;0;0;0;0;0
M40;7;2021-05-27;vía libre ;4;L-FREE;NaN;27.34;40;Approach;1;0;0;0;1;0;0;0;0;0
M40;7;2021-05-27;entro en la rotonda ;4;RND-IN;NaN;28.16;40;Inside;1;0;0;0;1;0;0;0;0;0
M40;7;2021-05-27;cambio de carril izquierdo ;4;CHG-L;NaN;27.84;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;7;2021-05-27;intermitente a la izquierda ;4;LB-ON;NaN;26.78;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;7;2021-05-27;giro a la izquierda en la rotonda ;4;TRN-L;NaN;26.78;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;7;2021-05-27;retrovisor central ;4;BK-FREE;NaN;24.73;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;7;2021-05-27;intermitente a la derecha ;4;RB-ON;NaN;24.05;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;7;2021-05-27;miro a la derecha ;4;RV-FREE;NaN;25.15;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;7;2021-05-27;giro a la derecha para cambiar de carril en la rotonda ;4;CHG-R;NaN;28.29;40;Inside;1;0;0;0;0;0;0;0;0;0
M40;7;2021-05-27;giro a la derecha para salir de la rotonda ;4;TRN-R;NaN;43.67;40;Inside;0;0;0;0;0;0;0;0;0;0
M40;7;2021-05-27;salgo de la rotonda ;4;RND-OUT;NaN;47.75;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;7;2021-05-27;quito el intermitente ;4;RB-OFF;NaN;48.99;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;7;2021-05-27;acelero ;4;T-ON;NaN;50.28;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;7;2021-05-27;cambio a tercera;4;GU;NaN;52.94;40;Exit;0;0;0;0;0;0;0;0;0;0
M40;8;2021-06-02;me preparo para rotonda ;4;RND-MD;110;47.4;60;Approach;0;1;0;0;0;0;0;0;0;0
M40;8;2021-06-02;levanto el pie del acelerador ;4;T-OFF;87;46.6;40;Approach;0;1;0;0;0;0;0;0;0;0
M40;8;2021-06-02;freno ;4;B-ON;62;44.01;40;Approach;0;1;0;0;0;0;0;0;0;0
M40;8;2021-06-02;cambio a segunda ;4;GD;50;41.53;40;Approach;0;1;1;0;0;0;0;0;0;0
M40;8;2021-06-02;mirar izquierda ;4;LV-FREE;39;36.83;40;Approach;0;1;1;0;0;0;0;0;0;0
M40;8;2021-06-02;continúo frenando ;4;B-ON;29;30.68;40;Approach;0;1;0;1;0;0;0;0;0;0
M40;8;2021-06-02;vigila distancia con el de delante ;4;CAR-NR;22;25.45;40;Approach;0;1;0;1;0;0;0;0;0;0
M40;8;2021-06-02;acelero ;4;T-ON;10;19.07;40;Approach;0;1;0;1;0;0;0;0;0;0
M40;8;2021-06-02;mira la izquierda ;4;LV-FREE;10;19.07;40;Approach;0;1;0;0;1;0;0;0;0;0
M40;8;2021-06-02;vía libre ;4;L-FREE;6;17.89;40;Approach;0;1;0;0;1;0;0;0;0;0
M40;8;2021-06-02;entro en la rotonda ;4;RND-IN;NaN;19.68;40;Inside;0;1;0;0;1;0;0;1;0;0
M40;8;2021-06-02;intermitente a la izquierda ;4;LB-ON;NaN;19.68;40;Inside;0;1;0;0;0;0;0;1;0;0
M40;8;2021-06-02;cambio al carril de la izquierda en la rotonda ;4;CHG-L;NaN;20;40;Inside;0;1;0;0;0;0;0;1;0;0
M40;8;2021-06-02;suelto el pie del acelerador ;4;T-OFF;NaN;17.3;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;8;2021-06-02;cambio a primera ;4;GD;NaN;12.64;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;8;2021-06-02;giro a la izquierda en la rotonda ;4;TRN-L;NaN;12.64;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;8;2021-06-02;mantengo el giro a la izquierda en la rotonda ;4;TRN-L;NaN;15.12;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;8;2021-06-02;miro a la derecha ;4;RV-FREE;NaN;18.77;40;Inside;0;1;0;0;0;0;0;0;0;0
M40;8;2021-06-02;intermitente a la derecha ;4;RB-ON;NaN;25.25;40;Inside;0;1;0;0;0;0;0;0;0;0
